# kepid innerPlanetIdx outerPlanetIdx amin amax Pmin Pmax mmax Rpmax Rpmax_uerr Rpmax_lerr rormax rormax_uerr rormax_lerr
9950612 2 4 0.073300 0.216600 9.034191 45.902977 2283.433028 12.611942 2.699304 2.340056 0.180742 0.038684 0.033535
9958962 0 2 0.004544 0.274900 0.108593 51.067436 184733.423552 62.368207 6.446549 5.306104 0.584583 0.060424 0.049735
9958962 1 3 0.092700 0.402400 9.997603 90.411799 8839.261772 11.086185 3.024859 1.549019 0.103912 0.028352 0.014519
9958962 2 4 0.274900 0.771800 51.067436 240.192808 3274.507906 12.178835 2.734225 1.823850 0.114153 0.025628 0.017095
9962455 0 2 0.008166 0.159500 0.268990 23.198585 141940.095282 49.408989 4.918023 5.629643 0.257667 0.025647 0.029358
9963524 0 2 0.003767 0.058600 0.092908 5.690592 107927.680806 39.313617 2.996884 3.660312 0.444463 0.033881 0.041382
9963524 1 3 0.036500 0.085500 2.795900 10.041572 1457.433828 12.112518 2.447465 1.601708 0.136939 0.027670 0.018108
9963524 2 4 0.058600 0.127900 5.690592 18.369747 1127.719847 13.081813 1.833265 1.816092 0.147897 0.020726 0.020532
9966219 0 2 0.004985 0.904500 0.155734 326.670800 175597.588237 60.331852 5.635946 6.287225 0.462334 0.043189 0.048180
9967009 0 2 0.005715 0.187500 0.165071 30.990300 146352.467335 49.784473 5.038591 3.877926 0.370953 0.037543 0.028895
9967771 0 2 0.005613 0.088300 0.159100 9.917243 122305.262205 43.390982 4.368404 4.630536 0.329207 0.033143 0.035132
9973109 0 2 0.004237 0.162900 0.115376 27.495634 125336.122716 44.683269 3.977896 5.168662 0.449163 0.039986 0.051956
9995771 0 2 0.005385 0.170700 0.142636 25.433786 162919.719023 56.039890 5.349228 5.066547 0.443166 0.042302 0.040066
10002866 0 2 0.003920 0.089800 0.092224 10.088811 139785.376214 48.527247 5.058637 4.109613 0.527151 0.054952 0.044643
10002866 1 3 0.048000 0.177700 3.936993 28.081860 5720.452653 12.071486 1.811932 1.758097 0.131133 0.019683 0.019098
10004738 0 2 0.003902 0.283800 0.091231 56.475807 168542.005390 57.825969 5.776097 6.405628 0.631158 0.063045 0.069916
10004738 1 3 0.111600 0.395300 13.930688 92.874729 5243.507644 12.457726 2.428410 2.042220 0.135973 0.026506 0.022290
10019643 0 2 0.004981 0.144500 0.136699 21.347366 137885.101941 48.168800 4.285871 4.512974 0.411864 0.036646 0.038588
10027323 0 2 0.002307 0.351000 0.056218 105.358230 95742.983311 34.232722 4.134651 2.393693 0.632029 0.076337 0.044194
10055126 0 2 0.005376 0.141700 0.145873 19.738399 149130.478472 51.131527 6.445573 4.462889 0.405050 0.051060 0.035354
10055126 1 3 0.085000 0.732600 9.176172 232.040326 22277.835515 11.226464 2.716452 1.772573 0.088933 0.021519 0.014042
10089911 0 2 0.016416 0.121900 0.574828 11.608935 152183.351463 52.583344 5.619063 5.195840 0.136411 0.014577 0.013479
10130039 0 2 0.005092 0.105400 0.135669 12.758001 137667.857459 47.866805 5.102548 4.469566 0.400311 0.042673 0.037379
10130039 1 3 0.059900 0.165400 5.470334 25.098508 2824.944580 12.311922 2.463781 1.643079 0.102965 0.020605 0.013741
10136549 0 2 0.006845 0.089400 0.205428 9.693150 123035.345115 43.881838 3.458261 3.931339 0.272995 0.021514 0.024457
10141900 0 2 0.003920 0.046600 0.100234 4.096676 92738.896731 33.534284 3.405335 3.263736 0.364283 0.036992 0.035454
10141900 1 3 0.020500 0.063400 1.196548 6.503270 3195.818480 12.433545 1.928734 1.985080 0.135066 0.020952 0.021564
10141900 2 4 0.046600 0.082500 4.096676 9.655047 435.891919 13.803673 1.881164 2.373850 0.149949 0.020435 0.025787
10166274 0 2 0.002139 0.054900 0.052880 6.877446 71059.707314 26.982362 2.346503 2.893336 0.537155 0.046713 0.057599
10166274 1 3 0.034000 0.141500 3.353732 28.464648 3591.010808 12.589240 1.785024 1.662660 0.250622 0.035536 0.033100
10189546 0 2 0.004585 0.228300 0.122359 42.949522 146401.680565 50.858942 5.036718 4.766093 0.472354 0.046779 0.044265
10189546 1 3 0.157500 0.445300 24.614806 117.033521 2699.584189 11.966122 3.004135 1.747907 0.111136 0.027901 0.016234
10252275 0 2 0.003720 0.107600 0.095575 14.863850 117267.958842 41.225106 3.946726 4.035964 0.471899 0.045178 0.046199
10253547 0 2 0.006432 0.310800 0.178889 59.980987 188325.621289 62.442419 7.661476 6.606221 0.413461 0.050730 0.043743
10265898 0 2 0.004437 0.044100 0.105328 3.295346 110171.078575 40.372499 3.413350 4.727980 0.387538 0.032765 0.045384
10265898 1 3 0.023200 0.060200 1.260259 5.254494 2577.533917 12.352787 2.785331 1.775042 0.118575 0.026737 0.017039
10271806 0 2 0.003158 0.057900 0.075184 5.924994 102949.026707 36.960468 3.560981 3.455429 0.498477 0.048026 0.046603
10271806 1 3 0.037900 0.089300 3.132954 11.349348 1337.598989 13.141997 1.734213 1.900366 0.177243 0.023389 0.025630
10271806 2 4 0.057900 0.124300 5.924994 18.643500 952.813053 13.060550 2.430338 1.937454 0.176144 0.032777 0.026130
10272442 0 2 0.004232 0.333500 0.100600 70.278091 177991.174222 60.265051 7.663583 6.075346 0.606459 0.077120 0.061137
10290666 0 2 0.005278 0.074500 0.129374 6.866742 147204.859144 50.371276 5.936599 5.352366 0.406410 0.047898 0.043184
10328393 0 2 0.003353 0.114100 0.080603 15.995604 124756.329001 44.683758 4.066560 4.617571 0.567534 0.051650 0.058648
10328393 1 3 0.069600 0.189400 7.626355 34.211502 2191.437062 12.343004 1.805997 1.664175 0.156770 0.022938 0.021137
10337517 0 2 0.004013 0.068400 0.100486 7.053934 115423.191572 41.279947 4.494671 4.435924 0.438032 0.047694 0.047071
10358759 0 2 0.004046 0.108700 0.095534 13.286900 148720.412861 51.716429 4.875251 4.628047 0.544361 0.051316 0.048714
10386922 0 2 0.006590 0.858900 0.199613 296.637582 175874.070463 57.996265 7.091871 4.275617 0.374807 0.045832 0.027632
10404582 0 2 0.004730 0.222100 0.117856 37.865896 171911.437423 57.439271 7.144086 5.467174 0.517208 0.064328 0.049229
10426656 0 2 0.004669 0.062000 0.125288 6.057300 105758.122174 37.448930 3.989142 3.877259 0.341573 0.036385 0.035365
10426656 1 3 0.038600 0.092000 2.971367 10.937256 1621.065840 12.412874 2.265910 1.778245 0.113218 0.020667 0.016219
10460984 0 2 0.005102 0.095400 0.135406 10.945778 134709.636193 46.458446 5.884228 4.370898 0.387825 0.049120 0.036487
10460984 1 3 0.056800 0.182600 5.035057 28.986902 4246.445037 12.031896 2.270945 1.853370 0.100440 0.018957 0.015472
10460984 2 4 0.095400 0.402500 10.945778 94.886902 7615.861388 11.768671 1.988989 1.818668 0.098242 0.016604 0.015182
10468940 0 2 0.004660 0.074800 0.124770 8.015008 114652.756100 39.623949 6.258274 3.490419 0.362132 0.057196 0.031900
10471621 0 2 0.002376 0.182700 0.059073 39.755764 91102.673533 32.688970 3.708072 2.816304 0.585811 0.066451 0.050470
10489206 0 2 0.002362 0.051100 0.057391 5.774403 77786.775224 28.700640 3.457597 3.024029 0.517375 0.062329 0.054513
10513530 0 2 0.004260 0.119600 0.111326 16.549671 129173.240290 44.890030 5.658839 3.891661 0.448778 0.056573 0.038906
10538176 0 2 0.004102 0.209900 0.102569 37.514213 149616.125730 50.698896 5.611328 4.239366 0.526390 0.058261 0.044016
10545066 0 2 0.004330 0.567500 0.136699 154.607419 175034.905847 58.990162 5.598888 5.621529 0.491540 0.046653 0.046842
10552611 0 2 0.003637 0.067200 0.088240 7.010632 114467.994351 40.438154 4.860851 4.454839 0.473546 0.056922 0.052168
10554999 0 2 0.003562 0.063800 0.083931 6.400157 117687.489851 41.797603 5.167831 3.843346 0.499689 0.061781 0.045947
10577994 0 2 0.003581 0.114500 0.084197 15.312964 137688.141402 46.493947 5.251591 2.765873 0.552946 0.062456 0.032894
10586004 0 2 0.007924 0.398800 0.230352 82.200124 213491.680056 69.702196 5.934419 6.653870 0.374588 0.031892 0.035759
10587105 0 2 0.005529 0.107500 0.149798 12.834477 141880.994769 48.521609 4.709420 4.426990 0.373707 0.036271 0.034096
10587105 1 3 0.030900 0.213400 1.980357 35.865648 17454.602428 11.079919 2.349429 1.232086 0.085336 0.018095 0.009489
10600261 0 2 0.006692 0.130500 0.201053 17.307955 139747.282293 48.872107 4.798643 5.536865 0.311012 0.030538 0.035236
10600261 1 3 0.031900 0.274600 2.092271 52.814805 22585.633602 11.206094 1.814219 1.931137 0.071313 0.011545 0.012289
10601284 0 2 0.004232 0.056300 0.110301 5.349554 101684.100342 37.138544 3.614030 3.339952 0.373732 0.036369 0.033611
10601284 1 3 0.046000 0.074300 3.941052 8.109048 268.143999 13.533376 2.062169 2.138401 0.136189 0.020752 0.021519
10656823 0 2 0.003655 0.196900 0.085944 34.096344 151704.677993 51.970778 5.572819 3.703083 0.605500 0.064928 0.043144
10657406 0 2 0.003878 0.202700 0.090607 34.173216 162498.914397 55.213219 5.147383 4.920335 0.606254 0.056519 0.054026
10670119 0 2 0.002437 0.097700 0.058659 14.871498 92866.984532 33.723452 3.388009 3.825296 0.589357 0.059209 0.066851
10717241 0 2 0.002823 0.089300 0.069455 12.376469 98919.915821 35.470596 4.139482 2.751489 0.535127 0.062450 0.041510
10718726 0 2 0.004702 0.882400 0.151425 294.055263 186400.725790 62.726748 6.284141 6.315011 0.480285 0.048116 0.048353
10723367 0 2 0.005757 0.140400 0.166162 19.986592 138582.632853 47.950826 4.221095 5.680602 0.354693 0.031224 0.042020
10730034 0 2 0.004083 0.061700 0.105426 6.186709 105546.514381 37.260600 3.957913 3.259159 0.388627 0.041281 0.033993
10730703 0 2 0.003790 0.244100 0.120943 46.331703 150292.499874 50.211037 5.799444 4.326679 0.470151 0.054303 0.040513
10788461 0 2 0.006060 0.060000 0.171002 5.323533 106243.554396 37.859836 4.535341 3.155767 0.266080 0.031874 0.022179
10788461 1 3 0.037100 0.086500 2.590396 9.207563 1759.486576 12.333011 1.978725 1.758232 0.086677 0.013907 0.012357
10797460 0 2 0.004311 0.273400 0.107840 54.418383 160739.801686 55.424867 4.627914 5.869337 0.547523 0.045718 0.057981
10843590 0 2 0.004023 0.233700 0.105918 46.902643 134210.053613 45.344398 5.678954 3.402821 0.480048 0.060121 0.036025
10858691 0 2 0.003855 0.041600 0.097747 3.468073 88068.066163 32.019015 2.810508 3.373344 0.353697 0.031046 0.037263
10858691 1 3 0.026800 0.059400 1.796321 5.914267 1162.844554 12.524389 2.572912 1.568697 0.138350 0.028422 0.017329
10858691 2 4 0.041600 0.172300 3.468073 29.221496 6098.957547 11.714849 2.433470 1.492283 0.129408 0.026881 0.016484
10864531 0 2 0.004371 0.377900 0.103913 83.488741 185110.088352 61.155582 6.055654 5.877946 0.595780 0.058994 0.057263
10872983 0 2 0.004520 0.051400 0.108169 4.134435 119278.456892 41.335329 4.272470 2.740504 0.389433 0.040252 0.025819
10872983 1 3 0.037400 0.099200 2.566589 11.094321 2757.193990 12.448135 1.759090 1.806823 0.117278 0.016573 0.017023
10875007 0 2 0.005729 0.127000 0.141051 14.708641 184923.951723 62.840032 4.258143 4.259044 0.467093 0.031651 0.031658
10875245 0 2 0.006520 0.058600 0.182260 4.901450 109464.591344 38.703904 4.437735 3.697218 0.252804 0.028986 0.024149
10875245 1 3 0.043900 0.080900 3.180028 7.958253 743.833478 12.806881 2.433635 1.842945 0.083651 0.015896 0.012038
10875245 2 4 0.058600 0.122100 4.901450 14.749148 1272.831440 12.776483 2.948597 1.876636 0.083453 0.019259 0.012258
10878263 0 2 0.004376 0.069900 0.112454 7.170710 116679.758855 41.223531 4.024113 4.505415 0.401174 0.039161 0.043845
10905239 0 2 0.007408 0.066500 0.224718 6.029772 105542.184782 37.124524 4.361393 3.801300 0.213414 0.025072 0.021852
10910878 0 2 0.003944 0.115800 0.101063 16.068647 125511.447181 44.050279 3.580313 4.512201 0.475697 0.038664 0.048727
10910878 1 3 0.061700 0.217000 6.252962 41.197255 4334.071060 12.113378 2.056832 1.763867 0.130812 0.022212 0.019048
10925104 0 2 0.002511 0.064800 0.061421 8.041348 85322.795307 31.201003 3.918080 3.665184 0.529118 0.066444 0.062155
10925104 1 3 0.048400 0.083600 5.188564 11.776132 266.525075 13.817156 1.667429 1.916018 0.234316 0.028277 0.032492
10933561 0 2 0.006511 0.195100 0.192352 31.517795 156581.076188 53.711787 5.920994 5.547484 0.351333 0.038730 0.036287
10964440 0 2 0.007952 0.554400 0.248769 144.688915 191225.174408 63.791526 6.288318 5.534162 0.341621 0.033676 0.029637
10973664 0 2 0.004483 0.061100 0.107450 5.404269 128767.324769 44.051069 5.515412 3.401872 0.418463 0.052394 0.032316
10973664 1 3 0.022500 0.102100 1.208462 11.678942 9410.408768 11.515930 2.928018 1.626006 0.109395 0.027815 0.015446
10973814 0 2 0.004981 0.240900 0.133412 44.852100 157262.629304 53.756617 5.106977 5.524126 0.459642 0.043667 0.047234
10978763 0 2 0.004757 0.068300 0.128490 6.988010 110060.748658 39.359479 4.241801 3.676740 0.352331 0.037971 0.032913
10978763 1 3 0.054500 0.090000 4.977604 10.558405 321.567291 12.998346 2.770544 1.553124 0.116356 0.024801 0.013903
10982872 0 2 0.005697 0.055500 0.156731 4.761706 104042.276616 37.517753 4.168908 2.765063 0.280465 0.031165 0.020670
10982872 1 3 0.031400 0.236100 2.024144 41.808503 19473.931964 11.068360 2.018264 1.755882 0.082742 0.015088 0.013126
10984090 0 2 0.004753 0.267100 0.121259 51.079265 168301.613100 57.528480 7.111669 5.972926 0.515477 0.063723 0.053520
11013201 0 2 0.019718 0.137600 0.711877 13.118962 163217.635465 55.305455 6.269634 5.253705 0.119448 0.013541 0.011347
11014932 0 2 0.004646 0.068500 0.121709 6.885952 115502.184846 40.924156 5.058514 4.047849 0.375138 0.046370 0.037105
11014932 1 3 0.038700 0.115400 2.927211 15.054936 3284.827390 12.611254 2.341175 2.282775 0.115603 0.021461 0.020925
11014932 2 4 0.068500 0.214900 6.885952 38.285634 3737.406183 12.177687 2.064717 1.819807 0.111629 0.018927 0.016682
11018648 0 2 0.003711 0.376400 0.089877 91.773286 152952.139644 52.193023 5.204897 3.895503 0.598945 0.059729 0.044703
11030475 0 2 0.003660 0.034900 0.089743 2.646227 83023.307508 30.842939 2.960011 2.688848 0.358888 0.034443 0.031287
11030475 1 3 0.015200 0.036400 0.761962 2.818147 1547.409172 12.421818 1.921555 1.942925 0.144540 0.022359 0.022608
11030475 2 4 0.034900 0.082000 2.646227 9.490764 1452.160207 12.695015 2.227976 2.127380 0.147719 0.025925 0.024754
11037335 0 2 0.004097 0.229300 0.097251 40.715050 167537.993454 56.209867 6.145598 6.966679 0.584271 0.063880 0.072415
11069176 0 2 0.010012 0.162200 0.323935 21.128566 169317.757413 57.148320 6.112792 4.061606 0.243073 0.026000 0.017276
11071200 0 2 0.012575 0.492100 0.394541 96.456220 281015.232453 90.594887 11.039977 7.788373 0.306813 0.037389 0.026377
11074178 0 2 0.003934 0.112900 0.093062 14.305176 146303.804726 49.659524 4.409442 3.546710 0.537538 0.047730 0.038391
11080405 0 2 0.003906 0.156000 0.099886 25.193399 131856.227426 47.066956 5.288295 4.641675 0.513114 0.057652 0.050603
11081504 0 2 0.007743 0.114900 0.229768 13.122973 150435.579424 51.862301 5.801064 5.083339 0.285243 0.031906 0.027958
11086270 0 2 0.007562 0.197500 0.237909 31.719810 155689.269029 52.512884 4.816779 4.035014 0.295749 0.027128 0.022725
11090556 0 2 0.006441 0.051000 0.186116 4.138277 92358.845440 33.119580 2.516057 2.789799 0.218984 0.016636 0.018446
11121752 0 2 0.005539 0.075800 0.150929 7.630082 123308.951250 44.331199 4.012835 5.645982 0.340859 0.030854 0.043412
11125613 0 2 0.003702 0.057500 0.093683 5.727161 100687.904680 35.976272 3.205551 3.657028 0.413886 0.036878 0.042072
11125613 1 3 0.042200 0.083300 3.600829 9.991152 704.825693 13.317582 2.665115 1.925235 0.153211 0.030661 0.022149
11125797 0 2 0.003813 0.286900 0.089138 58.126377 165283.261850 56.141086 5.881718 6.260601 0.626966 0.065685 0.069916
11153121 0 2 0.006897 0.121500 0.130573 14.970317 131798.321095 47.175045 3.939148 5.096629 0.403744 0.033713 0.043619
11153121 1 3 0.066200 0.202700 6.330275 32.275385 3754.353148 12.835705 2.107717 1.742769 0.109853 0.018039 0.014915
11176127 0 2 0.002841 0.136700 0.067991 22.928863 112354.553886 39.487214 4.623751 4.518930 0.591824 0.069300 0.067729
11176127 1 3 0.081100 0.307800 10.475481 77.474099 4227.746584 12.249173 2.491392 1.365467 0.183587 0.037340 0.020465
11192998 0 2 0.003469 0.071300 0.081674 7.650244 119865.362456 41.834963 3.979616 3.843880 0.513544 0.048852 0.047185
11192998 1 3 0.024600 0.193700 1.554004 34.259514 17148.733497 11.447722 2.172493 1.826027 0.140526 0.026668 0.022415
11253711 0 2 0.006232 0.129800 0.187318 17.791087 132583.698847 46.010658 5.767823 3.647467 0.314435 0.039417 0.024927
11253827 0 2 0.004395 0.378000 0.111056 88.512201 164589.119340 56.383599 4.348873 5.609452 0.546384 0.042143 0.054358
11288051 0 2 0.003027 0.100500 0.071951 13.821421 114733.568145 41.049500 4.086864 4.020143 0.577437 0.057489 0.056551
11288051 1 3 0.039500 0.171900 3.410460 30.950593 5991.513325 12.286774 2.282318 2.195228 0.172836 0.032105 0.030880
11295426 0 2 0.005571 0.088300 0.152109 9.605060 131215.944103 45.150892 4.765345 4.286186 0.345133 0.036426 0.032764
11308499 0 2 0.005404 0.107800 0.140655 12.516105 151397.027747 51.263723 4.799043 4.846951 0.404000 0.037820 0.038198
11337372 0 2 0.004544 0.402900 0.120899 100.827673 153803.860857 52.877493 5.419278 5.148460 0.495626 0.050795 0.048257
11358389 0 2 0.004748 0.135100 0.117345 17.783830 161462.648095 56.226852 6.524295 6.388796 0.504307 0.058517 0.057302
11358389 1 3 0.096100 0.183800 10.664895 28.225105 823.269497 12.966096 2.662362 1.713754 0.116295 0.023879 0.015371
11360805 0 2 0.003981 0.278000 0.098405 57.388826 153325.729352 53.551841 5.463869 5.220688 0.572899 0.058453 0.055851
11361646 0 2 0.005027 0.079100 0.127901 7.974206 135967.634901 48.877420 3.100519 5.583283 0.414057 0.026266 0.047298
11389771 0 2 0.004097 0.059300 0.098581 5.419085 119828.882475 42.958097 4.797456 4.052712 0.446526 0.049867 0.042126
11389771 1 3 0.035500 0.110300 2.508553 13.751296 3814.565887 12.582560 1.760337 1.993502 0.130789 0.018298 0.020721
11401755 0 2 0.007371 0.125900 0.230099 16.231917 136469.922790 47.773172 4.306294 3.530208 0.276015 0.024880 0.020396
11401767 0 2 0.005622 0.151200 0.143772 20.054528 176413.047433 60.484569 4.427298 4.817054 0.458137 0.033534 0.036487
11401767 1 3 0.073900 0.198200 6.849787 30.089946 3112.062079 12.673280 2.178263 2.112263 0.095993 0.016499 0.015999
11450414 0 2 0.006748 0.177700 0.202450 27.321424 153077.373479 52.541373 5.362807 6.210201 0.331598 0.033846 0.039194
11450414 1 3 0.107200 0.380200 12.798317 85.517344 5521.341074 12.600413 1.523764 2.198692 0.079523 0.009617 0.013876
11497958 0 2 0.001781 0.070400 0.043739 10.864410 64946.615251 24.363313 3.251175 1.804049 0.582525 0.077735 0.043135
11497958 1 3 0.046500 0.105200 5.841637 19.850295 614.952773 13.505282 2.164105 2.022972 0.322911 0.051744 0.048369
11497958 2 4 0.070400 0.151000 10.864410 34.142051 440.585580 13.599244 2.730858 1.965883 0.325157 0.065295 0.047004
11497958 3 5 0.105200 0.227900 19.850295 63.335472 524.320541 13.587616 2.092226 2.062138 0.324879 0.050025 0.049306
11512246 0 2 0.007059 0.096500 0.212836 10.742418 128316.406909 44.033825 5.741942 3.055657 0.265639 0.034639 0.018434
11512246 1 3 0.073300 0.122000 7.106957 15.274439 399.747887 14.256680 2.190114 2.675373 0.086005 0.013212 0.016139
11521793 0 2 0.006069 0.176200 0.173284 27.082397 155262.172234 53.985658 5.973395 5.307738 0.378831 0.041917 0.037246
11547513 0 2 0.004902 0.090500 0.127523 10.105758 134160.648331 46.385878 5.978070 5.761233 0.403016 0.051939 0.050056
11551692 0 2 0.003348 0.071400 0.078051 7.834434 119251.353570 42.150217 4.859878 2.931280 0.536099 0.061812 0.037282
11551692 1 3 0.037700 0.271100 3.005157 58.019858 15052.784731 11.551128 1.790102 1.912624 0.146916 0.022768 0.024326
11560897 0 2 0.007111 0.480800 0.199496 110.978266 212013.123059 70.427633 5.793450 7.719933 0.421806 0.034698 0.046236
11568987 0 2 0.004488 0.127200 0.105902 15.959956 167240.941303 57.894507 5.965012 9.038032 0.549398 0.056606 0.085768
11601584 0 2 0.003841 0.107400 0.094649 13.979451 130922.799737 46.341646 4.429643 4.854463 0.513770 0.049110 0.053819
11601584 1 3 0.049600 0.194900 4.385364 34.205785 5796.980673 12.716001 1.807298 2.736431 0.140977 0.020037 0.030338
11601584 2 4 0.107400 0.257100 13.979451 51.809828 1602.778021 12.663901 2.157263 1.536883 0.140399 0.023917 0.017039
11618601 0 2 0.004190 0.057600 0.099111 5.053690 124047.721289 43.661087 3.495699 4.565615 0.443759 0.035529 0.046404
11623629 0 2 0.003953 0.450300 0.100601 117.761000 160885.096439 54.873628 6.093855 5.334337 0.575608 0.063923 0.055956
11656918 0 2 0.007538 0.301000 0.102144 62.138598 170564.302667 56.922047 7.149038 3.898273 0.561102 0.070471 0.038427
11657614 0 2 0.003744 0.151200 0.094969 24.352541 128600.669122 44.865622 5.846622 4.245304 0.510382 0.066510 0.048294
11669239 0 2 0.004781 0.225900 0.129063 41.885443 148167.989753 52.041072 4.396831 4.686407 0.463586 0.039167 0.041747
11709124 0 2 0.004516 0.087100 0.117148 9.919377 126044.414544 44.179248 3.929590 4.458658 0.416655 0.037060 0.042050
11709124 1 3 0.047000 0.141500 3.932766 20.549818 3332.624829 12.511410 2.108460 1.850281 0.117995 0.019885 0.017450
11709124 2 4 0.087100 0.194300 9.919377 33.040551 1330.364456 12.926088 2.197738 2.060726 0.121906 0.020727 0.019435
11709124 3 5 0.141500 0.296500 20.549818 62.302688 1040.799649 13.018339 2.544689 2.121303 0.122776 0.023999 0.020006
11709124 4 6 0.194300 1.816400 33.040551 934.094185 22333.540046 11.386128 2.413529 1.982399 0.107383 0.022762 0.018696
11709244 0 2 0.004357 0.104000 0.109589 12.762206 137395.492781 47.522013 4.451794 3.974750 0.464443 0.043508 0.038846
11709244 1 3 0.052200 0.217900 4.544436 38.714962 7108.040320 12.224140 2.030158 1.686150 0.119469 0.019841 0.016479
11752906 0 2 0.002679 0.122800 0.066430 20.618035 98002.338195 35.443243 4.058617 2.722151 0.563493 0.064526 0.043278
11754430 0 2 0.007087 0.228500 0.217592 39.818832 160089.458938 54.143231 7.211379 4.193906 0.325339 0.043332 0.025201
11754553 0 2 0.002860 0.108400 0.070215 16.384900 103881.244318 38.502103 3.803025 4.591680 0.573306 0.056628 0.068371
11754553 1 3 0.066500 0.184700 7.877416 36.445400 1895.223869 12.766571 2.031672 2.537354 0.190098 0.030252 0.037782
11774991 0 2 0.003279 0.254300 0.077141 53.578305 140587.771453 48.018073 5.878511 3.943564 0.623725 0.076358 0.051224
11807274 0 2 0.007176 0.092200 0.203770 9.376637 142938.869106 49.279742 5.015971 5.141836 0.292469 0.029769 0.030516
11823054 0 2 0.003985 0.048200 0.102294 4.302139 94366.029609 34.173238 3.939238 2.793520 0.365160 0.042093 0.029850
11853878 0 2 0.002660 0.052000 0.066081 5.709408 81313.049346 29.990416 3.094845 2.590564 0.480136 0.049547 0.041474
11853878 1 3 0.038900 0.063400 3.692986 7.684333 194.046363 13.884618 2.019828 1.953768 0.222288 0.032337 0.031279
11904151 0 2 0.004855 0.238800 0.131414 45.294223 150442.978502 52.313659 5.655367 5.598482 0.458872 0.049606 0.049107
11967788 0 2 0.006608 0.078300 0.177635 7.235313 141198.232569 49.354540 3.773121 4.998827 0.318061 0.024316 0.032214
12058204 0 2 0.005116 0.125700 0.137392 16.726197 142462.757670 49.603682 4.555632 4.671608 0.412951 0.037926 0.038891
12058931 0 2 0.005078 0.155900 0.121677 20.684208 186576.928310 61.227838 7.418581 4.538675 0.513456 0.062212 0.038061
12061969 0 2 0.003581 0.108400 0.084197 14.092583 136242.274878 49.233516 5.269318 6.452377 0.585528 0.062667 0.076737
12066335 0 2 0.002604 0.117100 0.063957 19.271539 96908.376399 35.438220 3.427437 2.826531 0.579510 0.056048 0.046221
12068975 0 2 0.005157 0.089800 0.142433 10.349733 122829.704570 43.093495 5.044227 3.645289 0.355842 0.041652 0.030101
12068975 1 3 0.059600 0.118500 5.599315 15.677502 852.811193 13.290672 1.618795 2.046603 0.109747 0.013367 0.016900
12068975 2 4 0.089800 0.162600 10.349733 25.210015 553.508522 13.155343 2.241125 2.104639 0.108630 0.018506 0.017379
12120307 0 2 0.005120 0.081800 0.125272 8.005047 150617.928275 51.305818 4.048137 2.917540 0.426733 0.033670 0.024266
12120307 1 3 0.064600 0.108000 5.613577 12.130704 453.377451 13.463919 2.080057 2.074867 0.111985 0.017301 0.017258
12154526 0 2 0.005469 0.043400 0.142736 3.188990 96292.718512 35.304315 3.350904 3.317005 0.274915 0.026093 0.025830
12154526 1 3 0.028800 0.293900 1.721101 56.188644 29487.318399 12.197812 1.614118 1.128075 0.094984 0.012569 0.008784
12206313 0 2 0.006004 0.262700 0.163719 47.318663 180535.948561 59.379927 7.648698 5.358959 0.421202 0.054255 0.038013
12206313 1 3 0.118800 0.650300 14.383227 184.262741 13361.300176 11.627401 2.625519 2.304772 0.082477 0.018624 0.016349
12252424 0 2 0.003223 0.076300 0.076249 8.925080 114586.284041 40.300888 4.473602 2.991942 0.532548 0.059116 0.039536
12266636 0 2 0.004753 0.201200 0.121259 33.385618 162516.328269 56.105871 5.282106 6.426227 0.502730 0.047330 0.057581
12301181 0 2 0.003469 0.061100 0.083130 6.147283 110189.684369 39.111646 5.246845 3.871047 0.480114 0.064408 0.047519
12302530 0 2 0.002507 0.226200 0.061415 52.661527 100203.482099 36.266869 3.780778 3.646753 0.616167 0.064235 0.061958
12306058 0 2 0.015458 0.153000 0.658596 20.485389 118876.067542 42.285561 5.198478 5.172334 0.116495 0.014322 0.014250
12314973 0 2 0.007315 0.132400 0.200034 15.413081 180052.755156 60.783070 8.274694 4.068531 0.353860 0.048173 0.023686
12314973 1 3 0.082000 0.199300 7.514397 28.454891 2600.838165 12.922671 2.197597 2.283702 0.075232 0.012794 0.013295
12416597 0 2 0.004455 0.249400 0.109971 47.557135 155626.538711 54.333378 5.222944 5.037248 0.533289 0.051264 0.049441
12470844 0 2 0.003665 0.288400 0.086175 60.418937 157485.829833 53.249107 5.981729 5.009442 0.618819 0.069515 0.058216
12785320 0 2 0.003674 0.269400 0.091505 57.384037 139960.358942 49.116269 5.315199 4.947259 0.569345 0.061613 0.057348
