# kepid innerPlanetIdx outerPlanetIdx amin amax Pmin Pmax mmax Rpmax Rpmax_uerr Rpmax_lerr
5956656 1 2 0.021900 0.246600 1.224866 46.245164 28372.894384 11.682859 1.383019 1.141617
5959719 0 1 0.003576 0.064700 315613.601030 6.738087 109399.837076 38.940243 3.771273 3.394776
5959719 1 2 0.064700 0.100600 6.738087 13.060040 201.949397 14.299377 2.724136 2.473129
5959753 0 1 0.003948 0.074700 363610.407458 8.308653 112537.754822 38.872222 4.800449 3.065286
5962262 0 1 0.003906 0.076300 359411.991365 8.617427 112681.052533 39.768613 4.243417 3.962744
5963582 0 1 0.008287 0.171000 981667.149526 25.543370 146597.522530 49.996149 4.796884 4.189158
5965629 0 1 0.004144 1.016800 353543.283841 377.311149 184431.424846 59.970116 5.534163 6.901135
5965819 0 1 0.006957 0.046600 736550.946550 3.545531 83588.459169 30.318742 3.724936 2.963258
5965819 1 2 0.046600 0.081700 3.545531 8.239830 554.447072 13.351508 1.931720 2.199805
5965819 2 3 0.081700 0.145600 8.239830 19.590610 602.192063 13.910542 2.103847 2.140724
5966154 0 1 0.005483 0.179000 494534.975236 25.672156 186216.429804 62.982889 6.745072 7.272484
5966154 1 2 0.179000 0.585500 25.672156 151.885188 5334.010912 11.711666 2.175793 2.218452
5966322 0 1 0.004757 0.289700 462069.355936 60.928189 151748.225666 51.211265 6.015537 5.357842
5966810 0 1 0.007143 0.833000 707655.650943 247.891041 229547.739041 73.371054 8.994990 6.473989
5977470 0 1 0.003665 0.483600 333320.022915 140.251943 140547.773408 48.037732 4.137639 3.552427
5978170 0 1 0.002972 0.053600 266947.294566 5.688791 87651.510695 32.993646 2.538315 2.676295
5978361 0 1 0.003665 0.081900 311487.101513 9.178585 128745.149970 45.674640 4.175665 5.042582
5980208 0 1 0.002893 0.014200 261772.158380 0.789161 33955.231504 13.951974 1.471416 1.367308
5980783 0 1 0.003799 0.208200 331115.116293 37.303320 148888.330058 51.217370 5.550363 4.823558
5981058 0 1 0.004646 0.184700 398966.636122 27.765596 179882.550616 60.322337 7.114179 6.634578
5985713 0 1 0.005613 0.083900 558278.189814 8.952940 126053.377601 43.903122 5.052295 3.786763
6020753 0 1 0.003162 0.044900 269858.145630 4.069426 94435.923361 34.529496 2.426934 3.467175
6020753 1 2 0.044900 0.113200 4.069426 16.282476 1685.672948 12.547084 2.572006 1.945996
6021193 0 1 0.006469 0.048700 631312.637851 3.614603 101165.947165 35.362438 5.876343 2.999707
6021193 1 2 0.048700 0.079400 3.614603 7.542358 403.413662 13.300401 2.406048 1.415271
6021193 2 3 0.079400 0.107900 7.542358 11.932054 97.600995 12.059293 3.437298 3.292208
6021275 0 1 0.005120 0.064300 499546.494613 6.178174 110661.954680 39.260902 4.740500 3.931759
6021275 1 2 0.064300 0.065900 6.178174 6.414913 -1.328101 0.000000 0.000000 0.000000
6021275 2 3 0.065900 0.131200 6.414913 18.010200 882.567682 13.411219 2.714388 2.350978
6021275 3 4 0.131200 0.439300 18.010200 110.286703 4502.232993 12.276606 2.274438 1.799648
6021840 0 1 0.004874 1.050500 418419.259333 367.675800 213539.512872 71.308559 6.856599 8.437961
6022556 0 1 0.004548 0.047100 400503.535152 3.709871 108902.868580 38.178478 4.046324 3.408836
6023571 0 1 0.014114 1.049100 1989383.704004 354.211540 217576.852094 72.335026 6.760279 7.377745
6025174 0 1 0.005822 0.646100 526663.651899 171.028691 223858.803217 72.436080 8.424455 6.744129
6026438 0 1 0.003283 0.054200 294661.582113 5.476658 94066.222575 34.391510 3.477608 3.179763
6026438 1 2 0.054200 0.115000 5.476658 16.934810 865.973154 13.043686 1.819948 1.959698
6026438 2 3 0.115000 0.145900 16.934810 24.210197 25.840944 5.480795 1.880646 1.626609
6026737 0 1 0.006227 0.047500 640658.814700 3.750305 88559.658139 32.286702 3.441285 3.198076
6026737 1 2 0.047500 0.092400 3.750305 10.174704 874.194554 13.199594 2.312840 2.314165
6026924 0 1 0.010673 0.323000 1225089.935228 56.644452 220595.615223 72.480643 7.505027 6.472949
6029239 0 1 0.004097 0.060700 348317.513192 5.518195 125474.649723 44.537445 4.357611 5.432836
6029239 1 2 0.060700 0.081000 5.518195 8.512038 67.249971 9.847261 3.518570 2.603553
6032497 0 1 0.004590 0.125500 410941.855517 16.329753 152662.217570 52.776424 5.898242 5.011598
6034834 0 1 0.004520 0.929000 454268.313689 371.564920 144348.234644 49.034571 5.625826 3.824909
6034945 0 1 0.004781 0.086600 426171.784020 9.115003 143392.940204 50.240730 5.019609 5.221785
6035124 0 1 0.003781 0.046600 321688.358027 3.856907 106473.939644 37.619541 4.385865 2.505087
6036286 0 1 0.001674 0.938600 148399.567822 546.533090 70003.175506 26.532767 2.622918 2.599955
6037187 0 1 0.004525 0.232900 408047.161315 41.805954 164436.254282 56.521142 5.241553 5.337662
6037581 0 1 0.005915 0.032200 573216.936347 2.024821 68603.713991 25.588342 2.822342 1.722601
6037581 1 2 0.032200 0.091000 2.024821 9.599932 3426.595193 12.299009 2.831900 1.656120
6037581 2 3 0.091000 0.151800 9.599932 20.678764 425.411022 13.586462 2.235124 2.381769
6038152 0 1 0.005371 1.053100 478280.681968 364.631890 218175.584238 71.339002 7.979154 6.978835
6041734 0 1 0.004767 0.070800 438012.278132 6.957870 125085.665223 44.030671 4.341716 3.890664
6041734 1 2 0.070800 0.164400 6.957870 24.339820 1666.873867 12.992403 2.323744 2.289863
6041734 2 3 0.164400 0.352800 24.339820 76.536953 1244.856699 12.870015 2.152066 1.944046
6043490 0 1 0.011408 1.008400 1433315.587769 330.738115 224073.580501 73.310437 6.788464 6.277208
6043562 0 1 0.003479 0.182400 297385.152912 31.420211 140955.285755 49.120118 5.424430 5.182995
6045404 0 1 0.004311 0.361600 369953.225184 78.876125 180963.948865 60.849049 7.235513 5.134448
6047072 0 1 0.004213 0.051400 360678.675873 4.271037 116622.663532 41.016315 3.707124 3.662089
6049190 0 1 0.005260 0.351200 465043.563365 70.468171 204205.865670 68.554280 7.567634 6.676011
6058816 0 1 0.011538 0.062000 1372592.474181 4.748267 87475.091690 32.139676 3.509750 2.775800
6058816 1 2 0.062000 0.385900 4.748267 73.750276 21179.547410 11.211817 2.172897 1.675986
6060203 0 1 0.004743 0.019000 458985.563101 1.022679 36418.412144 14.958539 1.470068 1.483325
6061773 0 1 0.008282 0.077000 1051808.954024 8.277458 89220.198810 32.575888 3.755901 3.319483
6062088 0 1 0.005046 0.041800 477764.931831 3.162692 90254.141470 33.178266 2.813776 2.309752
6062088 1 2 0.041800 0.059500 3.162692 5.370640 120.701667 13.889285 4.242302 3.250345
6062088 2 3 0.059500 0.097900 5.370640 11.329771 350.346472 13.683915 2.633357 1.820323
6062929 0 1 0.003265 0.141600 277207.570113 22.133422 130925.755226 46.462133 4.751851 4.867978
6063220 0 1 0.003446 0.050300 296300.351128 4.603575 102542.729991 36.940958 4.710198 3.161056
6067545 0 1 0.005185 1.339900 477510.731539 550.865140 198376.241543 66.262904 6.416934 6.966165
6071903 0 1 0.003813 0.159400 323883.023000 24.307843 152063.876004 52.604814 5.577101 5.362356
6103377 0 1 0.007036 0.074700 732912.578133 7.039651 122164.482281 42.938362 4.737767 4.440199
6103377 1 2 0.074700 0.150200 7.039651 20.070876 1105.446943 12.996867 1.952388 2.061593
6105462 0 1 0.005869 0.168500 587646.628632 25.082340 157711.918426 53.356955 5.185649 4.384910
6105462 1 2 0.168500 0.394000 25.082340 89.722413 1775.486585 13.107777 1.722026 2.212499
6106282 0 1 0.002609 0.354800 230347.321725 101.110701 106334.081041 38.003909 3.525819 4.597709
6115356 0 1 0.003465 0.962600 295418.226010 380.394740 154856.615790 53.591107 4.863031 6.144970
6118370 0 1 0.004655 0.116800 401830.768752 14.032877 163314.561625 55.181557 6.151593 4.799709
6119141 0 1 0.004846 0.180600 460182.802584 29.072629 151886.559887 51.702989 6.533252 4.830368
6124512 0 1 0.012114 0.089600 1499850.803574 8.383958 116023.714626 40.917149 4.199723 2.972961
6125481 0 1 0.015026 0.186700 1908227.759380 23.205794 190663.226409 63.855838 8.178427 7.320270
6129524 0 1 0.003609 0.017100 305271.526759 0.881843 46303.014489 18.379599 2.045330 1.670934
6131130 0 1 0.004023 0.086700 377714.664917 10.507178 114669.843344 40.861275 4.104966 3.423966
6131236 0 1 0.004511 0.071400 388566.849604 6.796854 138116.068254 48.455365 5.068979 3.538905
6140059 0 1 0.005762 0.246400 575366.382407 44.622673 166763.722627 58.091248 4.962190 6.003126
6144039 0 1 0.004483 0.037800 420271.936381 2.858550 82868.997669 31.238579 2.244830 3.529328
6149910 0 1 0.003734 0.464400 340883.226554 131.187921 141804.346344 47.942464 4.793652 3.504636
6152974 0 1 0.004018 0.070100 371674.684090 7.518545 110512.390737 39.208699 3.229477 3.482731
6152974 1 2 0.070100 0.135300 7.518545 20.172025 657.685433 13.313041 2.300766 2.117043
6153407 0 1 0.004520 0.063600 408910.256969 5.990782 119661.890073 42.076274 4.537620 3.902334
6183511 0 1 0.001656 0.011500 142674.850633 0.727332 31018.601514 12.742324 1.471526 1.060728
6184894 0 1 0.003334 0.064300 306625.289955 7.202812 95890.973357 34.477061 4.165617 2.827350
6185331 0 1 0.003804 0.255900 323764.409533 49.770091 159482.985874 53.130912 5.128838 3.493853
6185476 0 1 0.002186 0.104700 191845.466676 17.657378 83113.076079 30.393418 3.009327 2.240936
6186182 0 1 0.004650 0.426800 394875.509190 96.384483 200628.377893 67.448778 5.282835 6.651765
6186964 0 1 0.002576 0.027300 226049.485156 2.164571 62977.894684 24.352665 2.676519 2.652452
6191521 0 1 0.005757 0.357700 594669.692600 80.872347 162662.778866 56.097255 5.233114 5.155493
6196457 0 1 0.007766 0.117400 841675.041590 13.748831 147544.459762 49.737262 6.221194 3.962698
6196457 1 2 0.117400 0.182900 13.748831 26.723169 285.904023 14.008184 1.948470 2.076109
6196457 2 3 0.182900 0.275400 26.723169 49.356791 226.915652 13.766704 3.731529 2.288701
6197215 0 1 0.006455 0.095300 673828.191061 10.613453 130924.839721 45.660841 6.130728 4.281556
6197344 0 1 0.003827 0.200000 350319.284818 36.761401 135245.731933 47.873859 3.501368 4.945361
6197658 0 1 0.005288 0.898600 458789.099632 282.030900 225125.932421 73.420073 7.525627 6.911072
6198670 0 1 0.003813 0.570200 352677.870924 179.254650 142225.833639 49.780659 4.275278 4.669611
6198999 0 1 0.003623 0.044400 329570.311981 3.932461 88989.800831 32.942307 2.644913 3.406409
6200235 0 1 0.004581 0.019600 440115.566185 1.078390 39482.197931 15.791593 2.066267 1.779825
6200810 0 1 0.005664 0.228300 504127.336659 35.875448 204602.341268 67.930148 6.001221 7.620906
6203955 0 1 0.004720 0.144700 412784.380386 19.453430 168515.688087 55.769585 7.358103 4.482145
6205228 0 1 0.005618 0.047400 553631.065860 3.770591 94009.981771 33.976151 3.284776 3.071816
6205897 0 1 0.003088 0.047000 265207.477475 4.417693 93671.426187 34.034776 4.096450 3.810862
6206214 0 1 0.009287 0.124600 991921.334584 13.539536 172708.872579 58.464125 5.834758 4.876081
6209677 0 1 0.004264 0.035500 379911.823502 2.537422 86482.177063 31.673451 3.283873 2.812994
6209677 1 2 0.035500 0.074900 2.537422 7.768456 1119.039692 13.246491 2.386680 2.321318
6211812 0 1 0.004051 0.034400 367685.227656 2.524018 80270.287997 29.574330 2.688639 2.806230
6220312 0 1 0.004269 0.059500 365302.026017 5.273627 125794.524208 44.199909 4.919802 4.485853
6221385 0 1 0.006906 0.076200 719765.961868 7.313845 122376.359893 42.500122 4.903644 3.615032
6221385 1 2 0.076200 0.147300 7.313845 19.672324 911.592772 13.089440 2.595283 1.706876
6221385 2 3 0.147300 0.206500 19.672324 32.657035 115.684100 13.018456 4.991500 2.883408
6223324 0 1 0.004404 0.031100 379928.886639 1.975074 83535.265853 30.682315 2.887412 3.287195
6226290 0 1 0.004162 0.113800 354666.157721 14.088264 152820.815710 51.723510 5.655318 5.506583
6226908 0 1 0.004739 0.136600 456229.872986 19.597317 137852.924759 48.389278 5.013937 4.909374
6263593 0 1 0.002637 0.131000 231268.524363 22.476595 100873.574720 35.680513 4.827320 2.965544
6264750 0 1 0.004916 0.258200 504484.415300 53.285584 138241.558379 49.440434 4.495983 6.084142
6265665 0 1 0.003502 0.219600 320277.264117 44.201840 126328.364313 44.215169 4.365141 3.304165
6265792 0 1 0.006032 0.019300 588040.829321 0.935116 30281.400440 12.712801 1.572922 1.485077
6266741 0 1 0.004799 0.080000 419283.167550 7.930584 145616.756365 50.040930 5.270845 5.360559
6266741 1 2 0.080000 0.131300 7.930584 16.665899 380.797005 13.472189 1.868449 1.734158
6266866 0 1 0.006957 0.752700 745648.832811 232.916142 190268.996214 62.944449 7.547990 5.761521
6267535 0 1 0.006260 0.063200 681885.092150 6.079720 96490.709947 35.312708 4.180077 4.176770
6269070 0 1 0.010380 0.043500 1159756.618948 2.761224 64130.110653 24.180390 2.443612 2.211513
6272413 0 1 0.003939 0.052300 364600.834752 4.897210 97075.048825 35.079439 2.945485 3.108001
6276477 0 1 0.004269 0.089500 388354.162248 10.355331 128642.737848 44.644294 4.981663 4.372780
6276791 0 1 0.004018 0.058700 341437.890247 5.301798 122459.602787 42.830459 4.598999 2.835144
6276791 1 2 0.058700 0.085600 5.301798 9.328680 149.950371 13.602642 2.845028 2.989837
6278762 0 1 0.003353 0.040700 306727.450077 3.600117 81071.839028 30.013781 2.357325 3.331021
6278762 1 2 0.040700 0.047500 3.600117 4.545870 7.598016 2.784251 0.920763 0.815989
6278762 2 3 0.047500 0.058400 4.545870 6.189440 18.193485 4.691967 1.307542 1.677162
6278762 3 4 0.058400 0.067800 6.189440 7.743478 6.801450 2.436445 0.845594 0.609291
6278762 4 5 0.067800 0.079000 7.743478 9.740485 7.258132 2.682210 1.107458 0.664672
6287313 0 1 0.004716 0.096100 417094.403016 10.627887 149069.879629 51.423335 4.985145 5.366105
6289257 0 1 0.004795 0.059400 430532.132678 5.211046 121534.050668 43.930721 3.877053 4.601982
6289257 1 2 0.059400 0.144000 5.211046 19.674097 2038.668909 12.733250 2.516501 1.874763
6289650 0 1 0.004795 0.577800 454140.194650 166.787655 168806.343324 57.312628 6.856976 5.211975
6290935 0 1 0.006627 0.062200 692869.987945 5.533120 105970.205088 37.965787 3.982104 3.693670
6291033 0 1 0.004809 0.046900 438870.130060 3.705992 103390.176286 37.265665 3.260959 3.589860
6291653 0 1 0.003688 0.088000 325016.679552 10.526295 122480.112535 43.873177 3.524661 4.471530
6291837 0 1 0.005622 0.217800 532633.668429 35.596968 178173.331517 60.273697 7.102333 5.720549
6294819 0 1 0.004469 0.015300 383354.117063 0.675650 33165.159402 13.717108 1.578561 1.553798
6300348 0 1 0.004371 0.062700 377389.534173 5.695902 128049.121897 44.879870 4.484330 5.359569
6305192 0 1 0.006366 0.080400 644478.013016 8.025119 128114.961755 44.239253 4.626327 3.323639
6310636 0 1 0.007511 0.019200 810072.987738 0.921030 17966.409899 11.000379 3.028227 1.326104
6311891 0 1 0.004292 0.074000 377789.059580 7.517317 129870.336021 45.604022 5.344106 4.314522
6342333 0 1 0.004130 0.354300 363603.729665 80.232147 164935.314361 55.238501 5.357353 4.913079
6343170 0 1 0.005185 0.092100 479329.826628 9.956670 143678.750530 48.907825 4.238590 4.477506
6345732 0 1 0.006004 0.076700 587188.466541 7.441361 130184.600601 45.370584 5.061226 3.978076
6345732 1 2 0.076700 0.149500 7.441361 20.264202 938.851084 12.742256 2.608296 1.543809
6346809 0 1 0.004190 0.123900 393865.580512 17.577046 128536.907177 45.620799 4.925339 4.429889
6347299 0 1 0.005571 0.114900 553175.723574 14.400904 140251.163848 48.160746 5.641169 3.967941
6347299 1 2 0.114900 0.168900 14.400904 25.661382 161.551310 14.492359 1.321969 1.852577
6349881 0 1 0.004506 0.631400 429937.575011 198.088873 157493.127223 54.344130 4.147801 5.630874
6350031 0 1 0.012040 0.066000 1453412.474722 5.177906 90693.377252 32.686038 3.087883 3.200233
6350882 0 1 0.004423 0.058100 381406.726458 5.044044 124951.588611 43.845470 3.980347 3.469712
6356207 0 1 0.003386 0.044000 287114.145990 3.764170 98423.308034 35.301899 3.364043 3.734456
6356692 0 1 0.005808 0.095600 614257.164129 11.391695 119728.616947 42.081097 5.487799 3.738954
6357290 0 1 0.004344 0.056200 372314.746265 4.809988 123349.754659 43.294092 5.176059 3.499104
6358937 0 1 0.004474 0.156800 425536.156900 24.504110 138359.972464 48.003104 4.436321 4.640373
6359320 0 1 0.004283 0.039500 365464.658411 2.836689 101657.609531 37.121475 3.994914 2.982116
6359320 1 2 0.039500 0.060100 2.836689 5.326673 217.522256 13.609542 3.017355 2.289456
6359320 2 3 0.060100 0.079600 5.326673 8.128093 60.722532 8.968521 5.518010 2.494214
6359881 0 1 0.004302 1.206700 363753.867636 474.228970 195540.190293 64.996072 8.371637 7.434493
6359926 0 1 0.004316 0.258300 384291.547170 49.474697 163493.281049 57.087924 5.518665 5.865545
6359929 0 1 0.004297 0.999900 376831.409276 371.506310 180814.086094 62.330374 5.120266 6.749853
6362874 0 1 0.003869 0.018700 329042.349971 0.974869 50410.798850 19.846225 1.972069 1.711199
6364582 0 1 0.003874 0.186200 333631.484359 30.860978 153075.888577 52.162126 4.405003 5.015838
6364582 1 2 0.186200 1.198900 30.860978 486.127020 14237.903160 11.555302 1.847489 2.046780
6365156 0 1 0.006194 0.096600 597202.297440 10.214188 150541.962609 51.350762 5.334924 4.305654
6366559 0 1 0.006525 0.277800 722882.914623 55.758380 153300.823265 52.596926 5.256368 6.075354
6367663 0 1 0.005655 0.046800 573076.893845 3.781123 88245.039710 32.647423 2.939173 2.905907
6368175 0 1 0.003948 0.146200 338995.133255 21.187618 151242.874078 51.752863 5.617169 4.022064
6368175 1 2 0.146200 0.191100 21.187618 31.824530 52.383429 8.210304 2.932144 2.170111
6368230 0 1 0.003883 0.168100 329224.150483 26.084121 156167.121376 52.607639 6.231186 6.092589
6368905 0 1 0.003237 0.652900 275785.412801 220.720142 143706.459186 49.704629 4.822033 3.668743
6369131 0 1 0.009450 0.084700 1084557.786252 8.077246 121632.214432 43.491528 4.700437 4.385727
6372194 0 1 0.003316 0.776300 281065.751092 281.592158 149309.526314 50.736122 5.863327 3.876104
6381846 0 1 0.004385 0.049200 399206.161370 4.166966 102790.372411 36.902497 4.496054 4.204858
6381846 1 2 0.049200 0.096600 4.166966 11.463472 810.788560 13.570209 1.827151 2.202372
6381846 2 3 0.096600 0.220800 11.463472 39.603400 1479.550022 12.852303 2.518013 2.046211
6382217 0 1 0.002507 0.051900 221981.306553 5.795295 79416.027698 29.425003 2.255989 2.881618
6382217 1 2 0.051900 0.066500 5.795295 8.411003 23.024625 4.980161 2.195045 1.283980
6383785 0 1 0.005655 0.046700 550127.440374 3.622755 95607.902994 35.297991 2.893871 3.156949
6383785 1 2 0.046700 0.062700 3.622755 5.640677 67.345766 9.187068 4.392216 2.208685
6383821 0 1 0.004488 0.181000 381056.638712 27.072377 178112.427700 58.956712 5.946418 4.079674
6387542 0 1 0.003748 0.033900 335505.525219 2.534756 79801.113424 29.735775 3.188488 3.111833
6387557 0 1 0.005315 0.435000 504527.738008 103.722152 182071.101665 60.739598 8.067832 6.850328
6392727 0 1 0.004078 0.053500 347013.015487 4.583521 118269.797458 42.589392 4.646819 3.293648
6422070 0 1 0.004413 0.047000 390411.529440 3.761818 106426.350333 37.563620 3.834560 3.026650
6422155 0 1 0.004902 0.039700 459330.404555 2.940305 88022.990465 31.681589 3.371258 3.017719
6422155 1 2 0.039700 0.066600 2.940305 6.388997 387.865208 13.489707 2.570660 1.946332
6422155 2 3 0.066600 0.115700 6.388997 14.627097 472.260420 13.272926 2.639504 1.888970
6422155 3 4 0.115700 0.207400 14.627097 35.118443 557.098481 12.816407 2.566548 1.483306
6424561 0 1 0.004748 0.070200 423459.689603 6.671672 132024.973644 45.482533 4.183800 3.942664
6425597 0 1 0.003665 0.176600 312200.704055 29.120652 148029.330763 50.606919 6.697020 6.022005
